poem,all,coherent,grammatical,melodious,moved,real,rhyming,readable,comprehensible,intense,liking
"there are three of old years then ,<br>some of the doorway that hide the most man could see<br>not any , nor heard my horses will , my god , whom you led me !<br>your wealth brother of my sight ,<br>lost swim into the thousand times",-0.7705296703488871,-0.7705296703488871,0.5447745613639228,1.0488117767433238,0.8178142781566231,-0.012666107488438142,-0.7919098944627405,-0.035410296740299746,1.4257777626964996,-0.11525962013792972,0.7378129574380685
"an hour or heaven at another shrine. <br>too many people sharing christmas praying ! <br>is something really truly great divine, <br>i hope to see supreme decision making. <br><br>but nothing causes constant meditation, <br>for any modern day abomination ! <br>so glad we had a little celebration, <br>blessings from an ancient revelation.",0.0695573095166188,0.0695573095166188,-0.0029897426982257148,0.6459489338216209,1.6411555840439325,0.6732381558978027,-0.4597857636529855,0.07302224328687588,0.7941972198544384,0.394919198484734,0.6986715627389075
"lo , now thou awakest ; so tell me in what wise<br>i shall wend back again : set a word in my mouth<br>to meet the folks ’ murmur , and give heart to the heavy ;<br>for there man speaks to man that thy measure is full ,<br>and thy five-years-old kingdom is falling asunder .",-0.6179930073630332,-0.6179930073630332,-0.3144760837561416,0.19165039420276336,0.9558186445208544,-0.34745510406368085,-0.35081487200522177,-0.24525952187051153,0.8198127649882931,-0.04753440887004099,0.10768121105474998
"the moon is a child , and i <br>shall see the world above . <br>the mist of the rain , the snow , <br>the wind is out of the west ,",-0.16431970637366294,-0.16431970637366294,0.6449368687786698,0.17798980634206063,1.2293782115007932,-0.2571981431947057,-0.3210709776409429,0.26962361943057206,0.4624678236053838,0.4767469260167418,0.13843387027978024
"before he painted it, that people knew,<br>before he painted something, even) you,<br>in your perfect design for me. you who,<br>before i ever tasted you ( okay,<br>before we met and during many times,<br>before i ever touched you) ever- they,<br>the brothers, painted me, before the crimes.<br>before the crimes, the painting, after. you,<br>before and after, even, painted to.",0.4757328863632524,0.4757328863632524,0.44727196867093505,-0.31978514695426563,0.502411912578484,-0.1798138042775212,0.20733062077668266,0.9916488045772769,-0.43873662724482265,0.4255881903828005,0.15611680134587497
"he never finished any job until,<br>before he started to remove his jerk,<br>his little wooden leg began to fill.<br>he always wanted to remove himself,<br>before his owner even had begun.<br>he always started with himself in) self.<br>before his owner ever had the one,<br>before the wooden owner ever had,<br>before he even started to be bad.",-0.4888372798958567,-0.4888372798958567,0.22860313020802633,0.1697009172790392,0.9884173638314472,-0.3868116366629156,-0.2728019662369868,0.3019609294870249,0.5887319802333362,0.9898633540220706,0.5506023377886671
"i am tire now of roam ’ , rosemarie ,<br>an ’ long to be at home ‘ mong de tree ,<br>w'ere de robin redbreas ’ sing<br>in de branches every spring ,<br>an ’ de bes ’ of everyt'ing , you wit ’ me !",-0.6115370556792952,-0.6115370556792952,-0.307925541560691,0.3645279999229718,0.28519851765686305,-0.6315991668417111,-0.4740886240128837,-0.004731537967539874,0.18875665711245074,0.17712769821323573,-0.1289808002993365
"they wanna listen mister uncle ben. <br>have mercy goodness gracious bad email ! <br>not even bother calling me amen, <br>for whom my mother ought to send e mail. <br><br>too many people under handed swords, <br>a random form of java javascript ! <br>and putting freedom on the message boards ! <br>an answer never ever really zipped.",0.2841496719480801,0.2841496719480801,0.2571230758005879,0.1360389005325665,0.5878217277460225,-0.7520562513675583,-1.0021041838308085,-1.4284269558461875,0.46124816111806266,0.19586731744852984,0.4404700984689875
"this was her birth-day here ,<br>when summer 's latest flowers<br>were kindling to their flush and prime ,<br>as if they felt how short the time<br>in these terrestrial bowers .",0.060161473073184146,0.060161473073184146,0.4692885834529239,0.3285267855659169,1.1082212606886126,0.050755885308976685,-0.5241224230833909,0.42892165878342137,0.4176186613645664,0.7667086320637964,0.7746666575385533
"with only many high commandment thou. <br>for whom we never often virgin mary, <br>who ever heard an angry solemn vow ! <br>not any mother catholic missionary. <br><br>this very little father holy see ! <br>my brother there is celebrating easter, <br>to worship jesus politician b ! <br>or nothing like an old religious leader.",-0.4508025004609733,-0.4508025004609733,0.5197285789151953,0.2349503508393784,0.8271682852813421,0.18018898313054785,-0.22691189368841308,0.6734601136743207,1.021070709059966,-0.45482225103822277,0.35335689158382744
"death<br>i never become a man who 's thief and frankly<br>from leafless as sunny please thee<br>as presence , weak from human free up within<br>the tongues snake clouds and no meet many .<br>the days that from the dark gloom ,",-0.07777922578588645,-0.07777922578588645,0.07731351976077132,0.10848039735602262,0.7721263062306795,0.22846562771856113,-1.6517132809650226,-0.17393788776100585,0.6867151847467143,1.1771531554252006,0.9326264809056113
"the drone of clouds must sudden be your anguish <br>for if they weep for me , thy strings ill ease <br>i prove on earth in each imaginings <br>virtuous and so well in many a story",-0.6468304643670995,-0.6468304643670995,0.7701295866958583,0.27613965833396137,1.3475405350392007,-1.4045005002365494,-1.4460415628433512,0.1543187814457827,0.9047621559491523,0.6686875112648852,0.1461343534918446
"yet in the virgin writing felt the air <br>one object only might in one great praise <br>pity , as a form , he would have scarred <br>like silken looks fast sleeping by wood 's hillside",-0.45364242438428076,-0.45364242438428076,0.476165955783831,0.28482160705320964,0.9245471483347588,-0.46826767533821756,-0.8845778459962927,-0.2797133630114475,0.26530372759900867,0.3727568016346429,-0.4766146489355058
"without this very little southern blot, <br>that only causes cell biology, <br>not even other humans gonna rot ! <br>we never know about my human body. <br><br>is there too many people facing grains ! <br>i wanna see another penicillin ! <br>a broken body under acid stains ! <br>and banging on an empty cell division.",0.36429502263164787,0.36429502263164787,0.052403731564412956,0.5197168249948663,0.4374629574650739,0.18794791006140238,-0.27705177305889084,0.30040129357924517,0.6068756480617888,0.5583650331986049,0.4387453130778586
"as from an ancestral oak<br>two empty ravens sound their clarion ,<br>yell by yell , and croak by croak ,<br>when they scent the noonday smoke<br>of fresh human carrion :—",0.053711459732478005,0.053711459732478005,-1.8410891760340096,0.4883940557976676,-0.35395034932805697,0.28195826167347227,-0.5147990184638709,0.22623404916065354,1.0720794189474843,-0.16742605165553132,-1.5131554239874843
"however, carry to another place,<br>and into other limits. i am ill,<br>alas! without relief; and, in my case,<br>the doctors cannot rightly profit me.<br>i therefore wander here, deprived alike,<br>i know. of feeling, reason, purpose- he,<br>moreover, who is master here can strike,<br>with proper methods, any latent vice,<br>however dark. besides myself. the price.",-0.23130908970740535,-0.23130908970740535,0.09869524554209737,0.8085435878938342,1.5825800466429547,-0.5663765952413616,-0.2898681166724897,0.05804088332064517,0.17796958417958914,0.3038198437086315,-0.07092509528323616
"spin , spin , belle mergaton !<br>the little good folk the spell they have cast ;<br>by your work well done while the moon hath shone ,<br>ye shall cleave unto joy at last —<br>gigoton , mergaton , spin !",-0.5110187164999391,-0.5110187164999391,0.18748957240619035,0.7364463522181713,0.6469833192073641,-0.5591315641342205,-0.38017741592347815,0.13386660539468126,1.0216664845532213,0.4827087110584986,0.2309769684782564
"exactly) it is i am saying. you,<br>perhaps you never really wanted) shut,<br>forever. even now you cannot do,<br>without becoming something even worse.<br>because, again. again, i am again,<br>again myself, without distinction( curse,<br>perhaps. i wonder whether you have then,<br>already suffered from the curse of all,<br>becoming something, even, awful small.",0.059450208322696416,0.059450208322696416,-0.07552328492970768,0.30800049374077126,1.26753401972213,0.08251416080502205,-1.5067566075069754,-0.29293500218788465,0.335801901742257,0.38557502870200694,0.654019179839633
"when the sun 's low ray in the sky . <br>and my house is waiting for the sky , <br>i shall have a song , and then <br>with a tongue , a little while ,",0.667404486302154,0.667404486302154,0.6644278652285577,0.7362564580339346,1.0901765745707575,0.2276164208611169,-0.7993916228495913,0.4002994236616215,0.5379956281819529,0.4657750550088672,0.2697745047491542
the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the wand <br>with all her cruell wand'rer as he rides along <br>the meanest serf on sir launfal,-0.19205875233479888,-0.19205875233479888,0.24259655823831033,0.5262483053882778,0.5343734972410892,-0.6306160273761653,-1.5711890803760828,-0.7135583355117299,0.0949254374011433,0.35277956507209884,0.06361596597528917
"oh! when they might be with an evil hour<br>bright with the stars, that's transport by a shower<br>and dash'd into the light, at night by day<br>and to a mournful music burst away",-0.27099057457708076,-0.27099057457708076,0.7074368922952852,0.7904975866736839,1.0796678692071673,0.00553658737785828,-0.219580191015517,0.4434743914449805,0.9734412862806822,0.3043136492122391,1.229299332164264
"i saw a tree . i heard no sound <br>of a great heart that is not a dream . <br>come down , come down , come near , <br>and i shall be long and long ago .",0.9850130095533083,0.9850130095533083,0.21302953253142992,1.158701203464848,1.3832727679701553,-0.003820336534070083,-0.2600016994862336,0.46953103703776605,2.0736679004259657,0.4441474312610348,0.6532196998382005
"your lips — but i have no words , janette —<br>they were fresh as the twitter of birds — my pet ,<br>when the spring is young , and the roses are wet ,<br>with the dewdrops in each red bosom set ,<br>and they suited your gold brown hair — my pet .",-0.17031401986932534,-0.17031401986932534,0.2146146880838772,0.27026762057419834,0.7528822479904625,0.9153869837958448,0.8026972777984985,-0.4555447692525172,0.669697893752907,0.8625265240836855,0.5021771977091308
"the sun is on the mountain side , <br>the sun 's young flowers are green ; <br>and every one that the children were wed . <br>the old man with his son ,",-0.30214187501834067,-0.30214187501834067,0.33484368552666316,0.5687504485093564,1.5664363322861028,0.2119024277150323,0.8904568007628031,1.2176612592613891,1.3810718217003766,0.4718397094714462,0.9265136205839328
"but kindling sun flew with a living day<br>no way was left within the place to lay<br>at length he saw she on his speed again<br>the path he had, and set it with his pain",-0.34703969222303543,-0.34703969222303543,0.11809474566740001,0.5560838097288473,0.909429823620123,0.6589646182787661,-0.031441238025362896,0.28348695219590697,0.8619492196630285,0.46522116997689306,1.6340442216660858
"once , brother , what is good , and passionate children ,<br>and this are nursed , and , send !<br>the when they complain , at morning abroad , may lost be indeed ,<br>must all is really no shone has loving to be here . ”<br>“ the morrow passed",-0.6848938232949537,-0.6848938232949537,-0.04861653183879439,0.7756355191399603,0.7884381463942123,-0.39556077574528187,-0.6146653412101114,-0.4782567269402937,0.33177288902969704,-0.01167260033220936,0.6268210854767707
"and says he was, engaging ev'ry day<br>but parson were a chin upon the breast<br>and she asked her in the place to say<br>she left her back:— he presently at last",-0.6524506130549155,-0.6524506130549155,-0.13994041304969532,-0.3666480436989028,1.6202857531431578,0.2952410475776732,-0.09177644772453718,0.005681857792070134,0.2886490338357748,0.41007607521231876,0.6444945464061217
"and far up into sunset, scattered vast<br>that god's infinite darkness into strife<br>yet lo! the spot of all a world of life<br>and never with the everlasting rest",-0.11980797699295677,-0.11980797699295677,-1.7803081157289826,0.055485230960133566,0.4126972745237862,-0.9566672563864008,-1.586412587262681,-0.660998197605919,0.8420668984191853,0.385677308781262,-1.2247675015908932
"the days were dark and long , long nights , <br>and love , and all , the world has been <br>a thousand years and ever had been swept <br>through the dark woods , in the dark and",-0.233050440160334,-0.233050440160334,-0.4445983796286263,-0.03023344485871924,0.813820892244123,0.43069129355800106,-0.02020442813625064,0.5157645323790521,0.9792790153184163,0.30109975470343475,-0.2761859570970832
"“ ye are dead , ” creatures and the word <br>of the old world 's crystal and can see , <br>but the world is a woman to thee , <br>and in thy soul , thy spirit white",-0.3535394377199825,-0.3535394377199825,0.05841100847408548,0.5997557703918684,0.7436634748236364,-0.06529041848043983,-0.6395345671816988,-0.250661806172249,1.0494345411018524,-0.10198729941219847,0.4387221093969477
"merry march-wind , softer blow ,<br>let the little children know<br>where the sweetest flowers grow ;<br>let thy tender accents ring<br>from the joyous harp of spring .",-0.27222991712740985,-0.27222991712740985,0.32867223065531453,0.9292179980218077,1.2401621248864085,0.2774490940146919,-0.24496341673317548,2.5204254321335395,0.22650234652015036,0.7916696435542068,0.6411879156417454
"entire knuckles started crashing slashing ! <br>and children watched with little fingers tied ! <br>how many human minds are barely glancing, <br>too busy telling me to move aside. <br><br>my hands were big enough for even stating ! <br>was such a puppet on an ugly stick ! <br>another small idea at the taking, <br>or maybe doing something very quick.",-0.3632314998577708,-0.3632314998577708,0.92466986213064,0.48590579544774815,0.6571249697078945,0.159407337916743,-0.07078245101362424,0.5914153729615779,0.38869477454668305,0.5626602537930911,0.6363334772812664
"too many people playing pryor creek ! <br>as soon as you can see this semi pro, <br>we gonna catch another hitting streak ! <br>its coming from an early rodeo. <br><br>they wanna murder me louie louie. <br>have money from the local tennis courts, <br>and back to salem public library ! <br>i need an empty pocket full of sports.",-0.6952295446953448,-0.6952295446953448,0.23408104493419027,0.09062193162066204,1.0870194154717756,1.0072015485470467,-0.3220254326513237,0.057915223331100565,0.3170254260121207,0.04311634081837147,0.5563925267909772
"“ see , ” she cries , “ i 'll try . ” <br>the little owl cried and sang , “ how sweet it was , <br>if i might have a hidden place , <br>in a strange",-0.7774850996576198,-0.7774850996576198,0.017182616832471215,0.7591084107481259,0.5454221801318837,-0.21154029719014825,-0.4600620063319342,-0.25329919906848175,0.7377970035901601,0.807057751155171,0.16126358025757065
"i crushed them with a curse i remember , as a day while me ,<br>planet pa where though another lay<br>upon a cheek , and they our rest are longing<br>for never was the spring or plucked light<br>is on flying ;<br>but where the birds you would not help",-0.09810256929997045,-0.09810256929997045,-0.1394850103902145,0.04421942399385915,1.0854348027919059,0.7687350223430943,-0.2606697335881974,-0.35343899796296907,1.0267357349405912,0.658656938957136,1.1446593226606063
"the glory of that care i cannot be<br>self thinking for to think she hath her sure<br>she and must hold, and all her am to me<br>that secret is, it never must endure",-0.5094979107385019,-0.5094979107385019,-0.6837107479808634,0.1608051051501801,1.2725362409253351,-0.07591029302442161,-0.011429388390464644,0.015333874007949225,0.5566760029369179,0.13245002418218244,1.3402118346116179
"if hope , when she lured me and beckoned ,<br>had pushed at my shoulders instead ,<br>and fame , on whose favors i reckoned ,<br>had laureled the worthiest head ,<br>i could garland the years that are dead .",-0.2566399525331193,-0.2566399525331193,-0.09596886054618867,0.5052377389159037,1.2150053322657681,0.06776728551440102,-0.6013796221752852,-0.29441083239342186,-0.2133864507991971,0.9523383024322163,0.7240344586152354
"“ where is my love , ” said the lass , <br>“ i have no word , ” says he . <br>“ he 's a king , ” he replied , “ he went to bed ,",-0.5382951046541469,-0.5382951046541469,-1.6399717748752378,-0.12309834913810373,0.35377598933112114,-0.8343240856316644,-0.22759776987307428,-0.7259628389135458,0.14410402287754553,-0.21190158736166795,-0.14703592440446964
"then shall the rhine our smiles receive ,<br>for on its banks alone<br>can e'er be found a wine to give<br>the soul its proper tone .<br>the soul , & c .",-0.3690927263824885,-0.3690927263824885,0.053051720780265946,-0.4622979661221931,0.46434159625973076,0.8140923401655766,-0.2189206726585309,0.3350547276084332,0.47727266633820137,-0.4379022306007784,-0.3415291270004025
"who is not by the country who are dead , <br>and the king 's children ? <br>they will not come home , <br>and he shall judge him in the arms of the lord .",0.2780260052937694,0.2780260052937694,1.433427017886104,0.1791844575517427,0.8891385637693237,-1.0612074375640121,-0.5788993008067871,-0.01650560690933376,0.5766872867568466,0.14751567158990414,0.36574098948182315
"bear witness , once my comrades , what a hard-bit gang were we —<br>the servants of the sweep-head , but the masters of the sea !<br>by the hands that drove her forward as she plunged and yawed and<br>sheered ,<br>woman , man , or god , or devil , was there anything we feared ?",-0.4025679595261082,-0.4025679595261082,0.46436004490651006,0.3782871272330844,1.1392364931877332,-0.04059741812032948,-0.2718717126969538,-0.14137436084433513,1.522981856339417,0.5327579279620138,0.2526725569516982
"the day of the world shall come , and the world is free ! <br>i am not longer , my love , <br>and the simple power of all the rest . ” <br>the spirit of the silver",-0.3418559914373179,-0.3418559914373179,0.023206696146162144,0.09875427236183831,0.8942816429612803,0.3593923698374766,-0.32572873947291797,0.19472032822826002,0.8699866980387544,-0.16414731921320133,0.6112411620446073
"the stars are falling , are falling —<br>look ! on your sleeve is a star !<br>six-pointed and perfect its form ,<br>six-pointed its comrades are ,—<br>all , gems of this wonder-storm !",-0.0823903425207979,-0.0823903425207979,0.24637455776932504,0.37318431389430673,0.9600230268281089,-0.0523375718972312,-0.30161343698591264,0.10051030296412669,0.15957340627699138,0.3853847331267082,0.20196003108217264
"the moon is a coming thing <br>that sings of me , but i must not be <br>when i am dead ; <br>and the dead red and red ,",1.1909034051322989,1.1909034051322989,0.7862396007096294,1.1806990530909127,1.494189057490505,0.5153398695495413,0.18518675905306195,-0.037017161846452915,0.9640234222442102,1.7866954857846504,0.7051697923631509
"hen . cock , cock , i have la-a-a-yed !<br>cock . hen , hen , that 's well sa-a-a-yed !<br>hen . although i have to go barefooted every da-a-y !<br>cock ( con spirito ) . sell your eggs , and buy shoes ,<br>sell your eggs , and buy shoes !",-0.28326233004796614,-0.28326233004796614,-0.062293249461231465,-1.8495662560661223,0.4067208502869435,0.19526467500518724,-0.8486809443629102,0.27902531481191084,0.41483827735640855,-0.13651351716014506,1.4325165951169698
"is it that you have had , dear lord , <br>when we are lost , and we 'll be at the work . ” <br>‘ twas well the afternoon and the rocks ; <br>and the birds and",0.16776718662468998,0.16776718662468998,0.037912812959882344,0.22465542456662077,0.6720213084705249,-0.9011056581589835,-1.4552220487794647,-1.2351811724846584,0.2581266641048824,0.2617458713077002,1.7958126128919645
"in former changed matter . the long crown ed blew <br>soon , the beloved distress was played <br>always may learne thy word to lose <br>a knight once else your chariot thenceforth sit",-0.5864587565020788,-0.5864587565020788,0.33403850418368053,0.20573903895196965,1.0408028480050295,-0.046620470301252756,-0.7329902070092886,0.6743819692045765,0.7549177913225048,0.38560833469018624,1.5480237796563603
"i know — grief is best ,<br>not look in its proud ;<br>but on that foolish he would confess : a little art ,<br>and behind me brown boys eight from once away ,<br>and that no one wife should",0.043103006027008034,0.043103006027008034,0.6207256705472294,0.3878229192295653,1.2201805268403778,0.047140633690479446,-0.6921483029900313,-0.17785000994854783,0.06028002626929442,0.271690966365631,0.4258446699923345
"because) he always answered better, more,<br>perhaps, because he always answered( track,<br>before and after, progress, any score,<br>before, before the picture, any, all,<br>before the pictures ever happened) he,<br>because the picture always happens small,<br>because the picture always happened free,<br>because he only answered free because,<br>because, because. because because he draws.",-0.344825603520986,-0.344825603520986,0.03830437305571646,-0.27605474815486675,0.8523935266025473,0.0009796029217811009,-0.07685847925305697,-0.2949833056398074,0.9597359289518886,-0.7503060416525094,0.5720577106227179
"about an unemployment compensation. <br>is wrong but then some kids have fluent speakers, <br>their latest music on discrimination ! <br>they really wanna try to battle preachers. <br><br>we know another very lesson plan ! <br>as when the only little alto clef, <br>would ever mention me and horace mann ! <br>or see a million women getting deaf.",-0.0022786655752550043,-0.0022786655752550043,0.4792489727654836,0.2636691829527238,1.0012161853102646,0.24781807635081102,0.09111388676669156,-0.09942124226275897,0.8358504995307673,-0.04903523770481497,0.6437495608656759
"and when the child grew strive ,<br>and all the anguish become man .<br>we use his master<br>to earth and older , has they sink the horns .<br>the river comes , now still far , still comes clear ,<br>hear the clear feels",-0.6758332114065186,-0.6758332114065186,0.30409312830425317,0.848459245273546,1.7572768155763239,-0.07816281807115472,-0.7053267631564943,-0.06798185307768895,0.8135252003494421,0.06648636551658302,0.47557243276803884
"it is because the ships beside the shore<br>spread their dark sails to the sea-blowing breeze ;<br>the tide is high , and soon will set toward the distant islands ,<br>and there is a gleam of swords and armour ,<br>for the soldiers go to war beyond the seas .",-0.1231350010655845,-0.1231350010655845,0.4717041950649797,-0.1359547416194452,0.5583235654811043,0.15008496151324413,-0.3952814264647289,0.5663739928236549,0.4209781507525141,0.2891987299862234,-0.680912186495311
"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with allrespect, as he ne'er unworthy are of praise <br>‘ tiske the modest proportions to",-0.8862567041484888,-0.8862567041484888,0.10148590704820888,-0.63267792599548,0.3247399450449805,-0.5731357131154496,-1.3458991409530474,-0.9267570585609446,0.2737619587345146,0.050446339297578295,-0.3681376099930362
"o night , hide me in your long cold arms :<br>let me sleep , but let me not live this life !<br>there are too many people with haggard eyes standing<br>before me<br>saying , “ to live you must suffer even as we . ”",-0.4230052929064809,-0.4230052929064809,-0.1589661106340256,0.6225839250813345,1.0655603292649365,0.03495481775452104,-0.7912737436110461,-0.06709733180199137,0.7938790354601508,-0.002828178803635839,0.23391883787594678
"i sang a little bird <br>beneath the moon , <br>and the wind has a rose on the shore , <br>and the eye of the sun in the sky ,",0.2466844042353754,0.2466844042353754,-0.5216420355197715,-0.5367976633296749,1.1499088860498048,0.5438544203091041,-0.6475831718396917,0.28939908145899407,0.16208084606755177,0.29593280535567057,0.5301984105705957
"“ tho ’ be the lamp high , ’ s only —<br>you , whose way you must crave<br>steals in delight ,<br>for it is the music slowly scene ,<br>as a night at times ; there lies<br>black and onward — o",-0.32951533220840457,-0.32951533220840457,-1.0048563173949554,0.10531509071005056,0.5603000112140467,-0.17742574319031076,-0.824931053246289,-0.8953550636299666,0.5254399859617924,0.020727551351065736,0.03452714527507477
"when late the lowly breath it treads <br>to moon , the cry — will break its curve on bough <br>and generous and bless è d praise [ l done <br>achilles gain è d , who dost not tell",-0.2735420683418457,-0.2735420683418457,-0.222151136891692,0.31764163293953585,0.4871387605628237,-0.29004914026176626,-0.4567579880972676,0.631443954382221,0.7356209882657218,-0.14063493934720622,0.19641398332261345
"a mute , nearly beautiful thing<br>is your face , that fills me with shame<br>as i see it hardening ,<br>warping the perfect image of god ,<br>and darkening my eternal fame .",0.7929949252112927,0.7929949252112927,0.5463720220933624,0.1626469446058059,1.0888554768406535,-0.6731087565920126,-0.39223140643986404,0.7379718467948032,0.8370275686164101,0.5361197193848767,-0.2811346208852452
"into my hand; for that i felt so bright<br>it swam a water over; when the sun<br>was stirring in the snow, so soft as white<br>and hidden far away, as it was down",0.12785743071021846,0.12785743071021846,0.7979033501782105,0.4494459654236159,1.2548162018194242,-1.049614425412147,-0.740559951748591,0.3965735955875502,1.0492357120283589,1.0006809503995422,0.7798926732807013
"the world was in its day of peril dark and glorious <br>wont to believe the dot of fond love, with one <br>in the dawn of the very same ; and when the storm <br>in one dim bourne, from starry bade, iove's eye <br>that looked and",-1.4573248642355932,-1.4573248642355932,0.06123039988933961,-0.16725869485367065,0.06981765759025525,-0.42262815517785274,-0.6421533571021184,0.743162542485893,0.88400801339547,0.511004429733316,-0.1517652488103267
"as you forgot i may forget ,<br>when summer dews cease to be wet .<br>when whippoorwills disdain the night ,<br>when sun and moon are no more bright ,<br>and all the stars at midnight set .",-0.14518795465264972,-0.14518795465264972,-0.12727206888453796,0.7366686812009298,0.8059605928753909,0.05568973619860233,-1.3839270408040953,0.28555843653442786,1.3253309456715108,0.8464965647907745,0.33110734816668014
"they are not dead , nor thousands of death ; <br>‘ tis not that the earth is not there . <br>then the same gray fox <br>that cannot be done .",-0.5018675547244639,-0.5018675547244639,0.149576487209831,-0.05567762103593053,1.5548676251115325,-0.7440972085290873,-1.85284153123454,-0.46137774479426497,0.7551612421275817,-0.23684843414367643,-1.2992344381896606
"a smoky rock had hung so sternly low<br>and silent, on this towering vale below<br>the forest in track on the natal shore<br>his accents fell, an angel was before",-0.21239855962605816,-0.21239855962605816,0.34808458661402863,0.18157114046639558,0.05286815821459834,0.39594746874170317,-0.49136485225919874,-0.09141135814567994,1.1664606954121666,0.10494790431002073,0.3424295406454532
"and speedily shall yield to me <br>in body , stern , and fortune free <br>he further bursts on thee ; so thou shalt see <br>pray , make me ! who was asked , at length , to me",-0.25734247949234196,-0.25734247949234196,0.1556633129709126,0.7104062343161679,1.192075860096329,0.26357209553546357,0.01292580136431674,0.29498975511383785,0.911877622411627,0.5434559029886347,0.204057230022336
"the sun is in the sky of night : <br>the sky was blue , the sky was green . <br>i saw the white moon in the sky , <br>and the sun has heard the sound of the",-0.0186484379740935,-0.0186484379740935,0.4425177514073136,0.6105502949083226,0.6770352182207066,0.8835439298866643,-0.48716182126133845,0.6322287802898635,1.6516270820681933,0.21299395761193418,0.693662142771961
